ra,dec,inst_g,inst_r,std_g,std_r,std_g_r
301.4144318132453,35.87719841253258,-7.700601365995378,-7.872049891537721,15.261438981031262,14.748793874241343,0.5126451067899174
301.43554586149696,35.90802981711049,-8.472660078788927,-8.56641123687128,14.464657956924963,14.042557473145711,0.4221004837792515
301.38585115423365,35.83142727201284,-6.42151236688817,-6.785634146784548,16.60183415216848,15.864657278730125,0.7371768734383548
301.5138588948063,36.02068695760784,-11.180021111109602,-11.113501373987493,11.70630076997063,11.470971965339231,0.23532880463139835
301.4423082769195,35.914203215281525,-6.99740137019959,-7.188626232531032,15.970931554950468,15.435240095141923,0.5356914598085448
301.38363817484014,35.825340665963864,-7.365295299142139,-7.555149836780458,15.602601606168758,15.068507054167995,0.5340945520007624
301.3721773268955,35.80800027147218,-8.72525880816543,-8.745555477630978,14.188686946166614,13.85218664676523,0.33650029940138526
301.4716560606746,35.9536273554431,-8.005059294412698,-8.758220367438893,15.14207456560631,13.951530772742856,1.1905437928634537
301.41798723651766,35.87312206695175,-7.437406531760734,-7.633819653064229,15.532577231219117,14.990839634095197,0.54173759712392
301.4350953417269,35.897844834265165,-8.23923448326534,-8.136259163967624,14.635487696549633,14.442642402655256,0.19284529389437732
301.39067271026033,35.83113527580956,-7.843248986144616,-9.062958427740545,15.452334614030335,13.71809870482663,1.7342359092037052
301.378761433805,35.81290440353036,-12.757526659260549,-13.582950298574312,10.412600227657848,9.137845257039105,1.274754970618742
301.43790809260037,35.90082268058647,-13.88941957870208,-13.968711516615816,9.043297717578364,8.638047285248666,0.4052504323296974
301.40818357932665,35.85586757547275,-7.326068166807755,-7.5663884203915295,15.657886285637758,15.06498151426119,0.592904771376568
301.4506264631412,35.91908462485891,-10.804892802568833,-10.665792944909052,12.05833500989996,11.907587444852211,0.15074756504774828
301.4652830303245,35.9367492461552,-11.221245261104848,-11.229481905562736,11.688863147092757,11.366416997188523,0.32244614990423426
301.34948883912625,35.76355855154925,-9.68794895007886,-9.641981944793011,13.204912548126048,12.945632618549372,0.25927992957667695
301.4052502226197,35.845447377696644,-8.561356056893274,-9.272552018368678,14.572425039886138,13.430785287522172,1.1416397523639656
301.4831785398011,35.95963573481369,-8.000974465657553,-9.208969161848255,15.290881651948482,13.570297520675714,1.720584131272768
301.4876614981408,35.96348449070993,-8.538046221252305,-8.536940958862102,14.369089711340227,14.05753015208138,0.3115595592588468
301.37750838904356,35.79911959719547,-6.91358389031868,-7.328751345400727,16.126004711505566,15.329341763221864,0.7966629482837015
301.3952389062022,35.825348316084366,-7.525435823874896,-7.721057740095082,15.444296187739091,14.903480621416655,0.5408155663224359
301.4187562497467,35.8593383299128,-9.648657711501095,-9.609274081033035,13.246298532601319,12.979346667533113,0.2669518650682067
301.42204111726653,35.864557204642786,-7.62781319194207,-8.71756783106646,15.62642044763167,14.043627360532206,1.582793087099464
301.34283573321954,35.74628417873527,-6.1735634342891,-6.609517718197539,16.872639271336226,16.051752393192324,0.8208868781439005
301.5134144832058,35.998602813751056,-7.060174266529975,-7.0344198526449375,15.839118620451464,15.556283948567751,0.2828346718837129
301.5359452103439,36.03006481215756,-7.634779859729067,-7.672928112092557,15.284846040588048,14.92754240001207,0.35730364057597813
301.48091167861963,35.94647928954647,-7.917164234786388,-7.960733774579044,15.004186650043344,14.640565312451969,0.36362133759137555
301.39181146161724,35.81278617439993,-7.902682667658356,-8.242605656451582,15.112964104719586,14.403987291198023,0.708976813521563
301.45909195418994,35.91315035431601,-7.8174390181907905,-8.079025250268275,15.173281997368495,14.555594919092565,0.6176870782759301
301.55090903923457,36.048190410714916,-7.724649113480741,-7.383368182111339,15.074247260109264,15.159111398487068,-0.0848641383778046
301.45046177615944,35.89966249789636,-7.7929529954372985,-8.501597888017322,15.340016383757932,14.20134951939465,1.1386668643632827
301.55103351445376,36.048227465126466,-7.7454182197520485,-7.381271767252652,15.046202636659137,15.15771310886188,-0.11151047220274296
301.42073965304655,35.85440406922043,-7.509697406578283,-7.776671089890012,15.48273782724797,14.858772482964582,0.6239653442833879
301.4316442307751,35.869565169785794,-7.352452633390612,-7.473961121490474,15.593697430696142,15.139249943866728,0.45444748682941416
301.4789359006263,35.938579536194766,-7.637866305838516,-7.854757642508349,15.33863336407572,14.773031479770756,0.5656018843049639
301.4553734287391,35.90335905056888,-8.13292573823627,-8.168928536133773,14.786017505834572,14.431214070505694,0.3548034353288767
301.49058479841483,35.95386621651855,-12.5948504894816,-12.454652182205102,10.26802781032964,10.118560323483935,0.1494674868457038
301.47569748107185,35.93123736458813,-9.039341106074891,-9.17763691961751,13.912150470849065,13.438139875213492,0.474010595635573
301.478575852144,35.93213173875199,-7.389963119427817,-7.538030487741498,15.564637641590236,15.079239765125239,0.4853978764649972
301.500036866216,35.963784287151654,-7.102115293024581,-7.357786648733077,15.886723684317051,15.275929506901122,0.610794177415929
301.559315954014,36.050121086354594,-8.123965952640603,-6.711481254692121,14.334087045394945,15.667278435818382,-1.333191390423437
301.3925525295052,35.802848728750526,-7.1881989524058465,-8.501136983882692,16.137048795958826,14.294168954527553,1.8428798414312726
301.4126680033825,35.832139396970106,-7.12642634705028,-7.529006966219742,15.909157284128934,15.12716240440224,0.781994879726694
301.5042720099816,35.967650785306446,-7.651592356251582,-7.83855400964867,15.315384070191866,14.784660740686778,0.5307233295050879
301.54628091497824,36.03000043359062,-7.376102955175447,-7.591050805863259,15.59977832228805,15.036441279268207,0.5633370430198432
301.41816522202856,35.83725334292506,-6.292187405131858,-6.466531538796271,16.670774287466372,16.15475478390639,0.5160195035599818
301.44441631806336,35.87614624919237,-7.728963180976876,-8.1523025852117,15.31322563083635,14.507039502044872,0.8061861287914778
301.35667395647414,35.74348509559046,-9.120872450112415,-9.288004761441446,13.839794532603921,13.332179325816458,0.5076152067874639
301.4297356893386,35.85119183454393,-7.820266847245529,-8.042367093371706,15.157890231219207,14.586218144558107,0.5716720866611017
301.46886368408207,35.9095585672267,-7.4109048943640445,-7.626241480724985,15.565100073832404,15.001310017716689,0.5637900561157163
301.5482012553162,36.02605286808742,-9.209547899573487,-9.158201133000205,13.681601827207444,13.42859120215912,0.2530106250483246
301.3727262461619,35.7641816970747,-8.45850426817639,-8.796431655589526,14.55650752929587,13.849856289735778,0.7066512395600922
301.39273158120295,35.79385437913133,-6.69030032086402,-7.151365500650176,16.36389235154558,15.51374249223467,0.8501498593109107
301.5083657343653,35.96441099953616,-8.22719909927486,-8.227597496836086,14.68041527873536,14.3671034294326,0.3133118493027608
301.5569290410917,36.036302228159144,-7.46617903454797,-7.382390524515672,15.414648143251682,15.199443502206844,0.21520464104483789
301.3811898319572,35.774886281470714,-6.6774759284977065,-7.042899736251367,16.346284879216046,15.6075906876839,0.7386941915321467
301.42331304771517,35.83682962380186,-7.155988834579322,-8.508191815502528,16.181752519883297,14.293115271716404,1.8886372481668918
301.46429602853635,35.896466258728424,-7.766039012447493,-7.894226285267697,15.182236155750829,14.720005547505052,0.4622306082457769
301.41448598413785,35.821535529319554,-8.487450265599737,-9.341265508870352,14.691710467569,13.38386934279883,1.307841124770169
301.48721156239844,35.92669566630012,-6.689598502935075,-7.309237134504806,16.415050219262177,15.380106796403087,1.0349434228590908
301.45241599974725,35.87491641878856,-9.982159322795907,-10.033989069808634,12.941819854614108,12.568572484980958,0.37324736963314936
301.46945490697107,35.897813194746206,-8.28712585459725,-8.967788495261482,14.836939928945913,13.730882180354918,1.1060577485909948
301.38657395971927,35.774212274342034,-9.528211341057329,-9.623123651410335,13.409476158498837,12.986022525983133,0.4234536325157048
301.39464162649335,35.785040849484076,-9.985668418888565,-9.997362741067915,12.925540178258078,12.599064623806214,0.32647555445186427
301.5112737474602,35.95705209448344,-11.693414604720429,-11.578727824679213,11.177581137663099,10.998383793919292,0.17919734374380747
301.43022486909763,35.835406087355324,-6.867331536831786,-7.222713439997628,16.153234064924433,15.426242206366197,0.7269918585582362
301.41628547761184,35.81123878347026,-6.287761153398492,-5.589782963506162,16.39763870212545,16.89817997163036,-0.5005412695049059
301.41773676658835,35.81346181834742,-8.481016022666083,-9.83091480602659,14.855992165521624,12.970040113861089,1.885952051660535
301.37228420411304,35.7438585528276,-6.711719223521707,-8.296051957347725,16.699882857550083,14.540733214262886,2.159149643287196
301.3908376855437,35.771531680825674,-7.385106188279594,-7.514651060370841,15.56360095069089,15.099788264207271,0.46381268648361995
301.4852597045366,35.9112731000802,-10.004249625771784,-9.960421477947017,12.889292429596576,12.627519982592112,0.2617724470044644
301.4352868348782,35.83526383753565,-10.934938821182854,-10.883659430643029,11.956232343792557,11.70314320208725,0.25308914170530666
301.4470803961272,35.851795496519294,-7.012331994858183,-7.168099141751418,15.944718737494885,15.450347924474343,0.4943708130205421
301.5720016015416,36.03690656902055,-9.090779163088706,-8.791629157156807,13.72152273360472,13.757289600279034,-0.03576686667431345
301.50123227870904,35.931225176023624,-6.940389497087129,-7.003706718212283,15.987244848065224,15.600610551090037,0.3866342969751865
301.5737720388033,36.038312134925725,-8.529853031185462,-8.399862936116238,14.336273391546607,14.174909765151563,0.16136362639504376
301.3714563352719,35.7353115313821,-8.776238556804936,-9.558094606045417,14.380025678647277,13.156042196788434,1.2239834818588433
301.4722681130749,35.8850680105125,-7.149118846039263,-7.543322176219246,15.883799238634,15.111566832182792,0.7722324064512079
301.42928055017535,35.81922487780903,-9.589793974363328,-9.657952354914004,13.33938076597029,12.9471048241177,0.39227594185259096
301.3978268013149,35.77201859949607,-7.838058145168782,-8.1514546523602,15.169148239102968,14.491084059496215,0.678064179606754
301.4881611280573,35.905460947466146,-8.564012550923813,-8.575011795625452,14.346974881434985,14.021309335484567,0.32566554595041775
301.38786375243274,35.75416260473592,-7.763544260546382,-8.012937111129867,15.223296976545438,14.619819454740878,0.6034775218045608
301.4212738517848,35.80340632906967,-6.636387593239869,-7.224220036378299,16.45814080547956,15.460262722606425,0.9978780828731344
301.4612330421729,35.862796408079056,-8.166548018670657,-8.402523604965555,14.816024016058822,14.228182302474792,0.58784171358403
301.4504320148234,35.844710293001846,-7.049257083329965,-7.588990306508876,16.02996675709343,15.08814109762556,0.9418256594678693
301.4484909643387,35.8384595465508,-6.957346140322108,-7.935224214845733,16.26128980335691,14.808872064826637,1.4524177385302715
301.3670649622668,35.71681393854767,-8.100159207979605,-8.350131343090386,14.886866350060153,14.282713759062714,0.6041525909974385
301.56206575054813,36.00607256749579,-7.591789484962971,-7.7236948827385,15.357668743172262,14.891105218208812,0.46656352496344866
301.377286329612,35.73179150382387,-8.521552053948657,-9.363679891362633,14.653889895746815,13.3596686887661,1.294221206980715
301.5627255230332,36.00641741538948,-7.659896112152423,-7.794673361565367,15.290475902543989,14.820565665428598,0.469910237115391
301.4711108779803,35.86964943643243,-9.760870040787763,-10.115557745390632,13.25947467584007,12.533291801540036,0.7261828743000329
301.4414614158446,35.82488086769799,-6.978657680422947,-7.354935017269566,16.048556581813784,15.297214230734104,0.7513423510796797
301.44945178478787,35.83324021308771,-6.35530790707876,-6.925069058736196,16.733470437186806,15.756651732873765,0.9768187043130419
301.41218714589917,35.777102281720936,-7.0829468661946535,-7.330135216558217,15.903192927045108,15.302284419453834,0.6009085075912737
301.39510994620514,35.7509740256252,-6.926269962907429,-8.044600019973974,16.337056010182263,14.720962561313438,1.616093448868824
301.46183462951524,35.848659438692636,-8.28879216789397,-8.399643612010095,14.653966960725437,14.211938659532041,0.442028301193397
301.47719909189516,35.8711692627093,-6.81293139135817,-7.148850882254461,16.20144151905271,15.49713018159105,0.7043113374616611
301.4472768037202,35.82596553699403,-9.13142636486468,-9.32023788332636,13.836138665047695,13.303259595388601,0.5328790696590947
301.38985973032203,35.7401335253813,-10.287838397300293,-10.483356568245185,12.681860603890348,12.141165937118924,0.540694666771425
301.5706105614461,36.007509686618214,-7.051246998265278,-7.240894230512096,15.91658394511418,15.382730976440309,0.5338529686738718
301.4566163131708,35.83817317399561,-9.76560489236689,-9.759635837400712,13.139983443464581,12.834091904623808,0.305891538840774
301.4595660862464,35.84291467821165,-9.138881516464544,-9.20547816044233,13.789796299211194,13.399340326990226,0.3904559722209688
301.4884372584295,35.884644716855654,-7.160213619247645,-8.461067426456966,16.161189083086754,14.33239159175882,1.828797491327934
301.4729032341149,35.86078393753234,-6.898804838800889,-7.260576918611371,16.123794035658342,15.389355385089315,0.7344386505690265
301.5611857261986,35.991484571794935,-7.837396748994242,-8.331755514907691,15.227389517868616,14.338440979746338,0.8889485381222786
301.47774731020456,35.86651160541208,-10.313795845202531,-10.29051696621973,12.58628472540989,12.300565189060361,0.28571953634952885
301.40114864963346,35.75147887788868,-7.7093092352795844,-7.868880682771623,15.248951977000996,14.750147822481267,0.49880415451972837
301.5264716153339,35.937108652894224,-7.856533982158533,-8.125786298044899,15.136626283489504,14.510005534857228,0.6266207486322746
301.5100368795941,35.91217986908626,-6.5896433837032555,-6.909486952006199,16.419614373183318,15.734037111255335,0.6855772619279832
301.4038461215021,35.75343905840463,-6.344279739472263,-6.90918535698659,16.742953635760248,15.77179332790098,0.9711603078592679
301.4027327332553,35.74892390191692,-8.303606603604736,-8.708130179106725,14.732595251497505,13.9483361477127,0.7842591037848051
301.55493041203255,35.97447211140993,-6.771914179452629,-6.990833080395781,16.205230635552237,15.637265929329889,0.5679647062223485
301.42803675223786,35.786177707984336,-6.841811653056844,-7.3772430194944905,16.236043391420726,15.299230900476028,0.936812490944698
301.37068164778776,35.700608037453726,-6.48627396527926,-7.40181969396963,16.71252862099113,15.332749878341238,1.3797787426498918
301.488849648907,35.87541434762843,-9.661159759793067,-9.837128265249856,13.30231878719099,12.78440632204971,0.51791246514128
301.4035469863461,35.74782600784784,-9.49399652148437,-9.753446906751364,13.496044894862077,12.880846825552428,0.6151980693096488
301.41077456684974,35.75853672389005,-12.07326987958557,-12.018657421922342,10.816840745943718,10.567635793832263,0.2492049521114545
301.38905991475366,35.72350666158791,-7.079514158136881,-7.310487147183325,15.90146611395518,15.319454176806868,0.5820119371483129
301.5490367879824,35.96012771067092,-8.826460821327212,-9.13356028227253,14.178741923146484,13.508016006045567,0.670725917100917
301.51537688281013,35.91025112985158,-6.851645414582576,-7.280855838327041,16.19241148075504,15.379383559692254,0.8130279210627867
301.5036455679925,35.89049089701744,-8.239631272789499,-8.277697274463682,14.679968456407366,14.322760666667769,0.35720778973959627
301.5328972858874,35.93248109526086,-9.281807748799144,-9.427205713813125,13.671943642136602,13.189656554664028,0.482287087472574
301.5442807732997,35.948480342923226,-9.541986365242588,-9.601005365891664,13.384280340977147,13.00265497500369,0.3816253659734571
301.38794296344014,35.715377232612404,-7.485619018025222,-7.717077830519777,15.495515836891457,14.912937745413892,0.5825780914775647
301.5627395587771,35.97445612057992,-8.969686286364594,-8.891997514129335,13.913081750201249,13.690768780041125,0.2223129701601228
301.3751967773818,35.69487891782353,-8.978932846082769,-9.221686631540324,14.005795925165812,13.41005523755039,0.5957406876154219
301.4838848320917,35.856038605444404,-9.098971464486747,-9.090321092212326,13.80576371037686,13.502996844517726,0.3027668658591337
301.43684116640327,35.78620281308081,-7.249132100060577,-7.714842836797833,15.806538729317793,14.950975170462577,0.8555635588552171
301.4061204236826,35.74021418686959,-6.51148153010773,-7.332880336011376,16.65736470615544,15.387300074935746,1.2700646312196955
301.49593694676366,35.8723547962365,-7.801064617502184,-8.169063410682144,15.223515517730839,14.481820567069983,0.7416949506608563
301.4873504119586,35.85876648951973,-7.394879686023455,-8.275787292548294,15.792901491575577,14.453488282737245,1.3394132088383315
301.4423830909914,35.7909273100133,-6.878897677460472,-7.31087901288157,16.166040886630274,15.349783883793439,0.8162570028368346
301.4583422743587,35.81442753329618,-6.901162000161354,-7.376151516023114,16.157461218385627,15.291084634774325,0.8663765836113022
301.5931210239016,36.013016066125815,-8.466912183977279,-9.314155750947602,14.710157525613006,13.409974703467626,1.3001828221453802
301.4286402941187,35.76859595273551,-7.396889970353104,-8.812421770115415,15.961001806518809,13.998564322707507,1.9624374838113021
301.45068120062416,35.800872076092105,-11.271628925644908,-11.23409878431432,11.623917075060199,11.354805246524851,0.26911182853534815
301.40695865858544,35.73523224645189,-8.002530793761386,-8.274092991867663,14.991364446946983,14.362051877193373,0.6293125697536097
301.5156103163611,35.89591835149473,-10.54533490075999,-10.652054804180127,12.396109624306856,11.958896013842384,0.4372136104644717
301.4542434479289,35.80332632640037,-7.542717520643246,-7.964325703625602,15.498920438648796,14.694751788451216,0.8041686501975793
301.41686541093515,35.74772794719862,-9.77328621694713,-10.023780254121062,13.213905403672376,12.609144614133578,0.6047607895387974
301.3852576139693,35.70005846073859,-9.244050083580216,-9.992615198248187,13.90162140110965,12.716433508072951,1.1851878930366997
301.5054064008917,35.876609994362205,-7.143580837907203,-7.527567757641906,15.886086515270465,15.12575980218482,0.7603267130856447
301.51660558466074,35.89306020429221,-7.559587436254719,-7.889610247062406,15.452909225762841,14.755469584126809,0.6974396416360324
301.49167593578335,35.85415552187404,-7.751835414014635,-7.924475607861632,15.210584106667074,14.696550289282113,0.5140338173849613
301.4766927929373,35.83154733058781,-10.036223104951493,-10.079099941091357,12.884907370411206,12.522093274984533,0.36281409542667314
301.3906303654157,35.70214380210823,-6.737579946319419,-7.213055741239823,16.32119800002164,15.454254731135373,0.8669432688862646
301.60391476627296,36.01800157323911,-7.943554120816254,-8.000494298410668,14.982051130422422,14.602848320784444,0.37920280963797814
301.4975553178076,35.86027482129307,-7.670921194609299,-8.255185561910992,15.42247188788891,14.428751862001134,0.9937200258877765
301.51696538755886,35.88884516353295,-6.625560105296035,-7.056592069594318,16.419076381012452,15.603925727762775,0.8151506532496777
301.5099850348006,35.87849266587044,-6.757311160748818,-7.92340789127442,16.52121355858202,14.849455219354445,1.6717583392275746
301.42249947110673,35.74805739329424,-6.419636924442663,-6.7887806104595905,16.605307501088223,15.86227834962109,0.7430291514671343
301.4005944441594,35.71457256014136,-7.3843917757946365,-7.686804311690433,15.61931964890901,14.95405563966368,0.6652640092453292
301.38898315816476,35.69720723223853,-8.360221965738777,-8.580667812887798,14.617408704072929,14.047664571171302,0.5697441329016268
301.5490485780128,35.93343576010944,-7.693810881908414,-7.8808551498929855,15.273191831443041,14.74237222703285,0.5308196044101903
301.54011929297025,35.920086002141744,-10.75886303187536,-11.458537671169779,12.371252127138021,11.243038746960977,1.1282133801770444
301.59147660621477,35.99461639341345,-7.109030291352834,-7.244652219578201,15.841610489367998,15.370715905843761,0.47089458352423585
301.4020231848654,35.71302980429467,-6.96145127956057,-7.340434494141698,16.0666239584584,15.312128312905646,0.7544956455527556
301.44281935043995,35.77333498215391,-7.701960199658032,-8.036133466906868,15.311857084660932,14.609580708833365,0.7022763758275679
301.4946677804285,35.849774348845806,-7.0880573037470205,-7.4841471312964005,15.94546104032732,15.171030204267662,0.7744308360596581
301.4572180038915,35.793722045969226,-11.824423853598685,-11.811411774659579,11.078923481836839,10.78123953060593,0.29768395123090763
301.5099650429738,35.87183954583837,-8.88665192937839,-9.063746983763888,14.077185071105893,13.55795978223084,0.5192252888750523
301.4537274405304,35.786439723791496,-8.532463804854855,-8.808816314181566,14.462955651784478,13.828060693106542,0.6348949586779363
301.45531109525024,35.788495015156286,-6.709125597128249,-8.032049519789958,16.619299534443577,14.76478263525453,1.8545168991890477
301.40211475919506,35.70799873735943,-9.711467226376667,-9.94367736388854,13.269906690577534,12.686453042531253,0.58345364804628
301.46543692694377,35.80118237545125,-7.749778704509587,-8.539810545521746,15.409086963603926,14.175575823241575,1.2335111403623507
301.4862344725273,35.832083416127155,-7.4664036235093825,-8.43124345242379,15.74808371671677,14.310860097009316,1.4372236197074548
301.4266342057158,35.74300080052956,-9.224900845351275,-9.329136311014306,13.715753163309724,13.281434792252513,0.43431837105721033
301.4586416661186,35.790756450190266,-6.901712542212957,-7.340322829775989,16.14533526989851,15.321353218037896,0.8239820518606151
301.45824198071455,35.7894321952945,-6.533800215203376,-6.702755152642705,16.427446703894056,15.917707499866513,0.5097392040275421
301.48043328312565,35.822393701748254,-8.595135165218172,-9.354971971488878,14.554122827971712,13.355799469729094,1.1983233582426178
301.5094919811743,35.86522792156637,-6.608856186423494,-7.45274548930913,16.56714623911795,15.270872308444119,1.2962739306738302
301.5907003684037,35.98546101618187,-8.092611283213124,-8.202425941218669,14.849817953289879,14.408997870734952,0.44082008255492733
301.40026495713386,35.702799834946546,-8.027188983076236,-8.221379672403321,14.942087630395356,14.402939944256188,0.5391476861391686
301.43590504092845,35.75528863841473,-6.718104419463177,-7.5411889197116,16.45127818323984,15.179249128205687,1.2720290550341522
301.6088689163714,36.00810096895067,-7.16592584805288,-7.640239695350102,15.892482381374869,15.026893188089085,0.8655891932857835
301.4523074767843,35.77578264512149,-9.100688349888808,-9.164238079082422,13.82701997636534,13.44011472612502,0.38690525024032185
301.60114135143397,35.99581540426914,-8.726673753503754,-9.359399894269306,14.382139247191276,13.331944296191358,1.0501949509999184
301.54602191300165,35.91369423485977,-8.609933499520771,-8.771613036836406,14.34899848005345,13.84773766317063,0.5012608168828186
301.4891266889649,35.82660011892524,-6.50996991032855,-6.92754730001159,16.530385501947542,15.730914136505568,0.7994713654419747
301.50460097969636,35.848305281824764,-10.37501202848446,-10.287349980748973,12.504582639024168,12.293892024934404,0.21069061408976264
301.6170424868002,36.01435219155194,-8.65899943268545,-8.625408160917692,14.237799866075123,13.964097876105564,0.2737019899695604
301.4190606747854,35.721120558401836,-9.144254850890292,-9.445236567777881,13.85900130545473,13.195404701064028,0.6635966043907013
301.4232361617725,35.726060417758454,-8.221765421887309,-8.36075108348686,14.729945655889502,14.255131145857707,0.47481451003179465
301.52016873503663,35.869017139344926,-7.5950865854084135,-7.996654079327565,15.440174682238347,14.659360447967872,0.7808142342704738
301.58840754098156,35.96926988170773,-16.2483933257882,-16.30072915874154,6.675746881713099,6.301909744856146,0.3738371368569534
301.589270772537,35.970487230153175,-16.025180070909403,-15.974270964453094,6.86610891373849,6.612588261496278,0.2535206522422122
301.429796749003,35.73308056368954,-6.198581118082167,-6.668078711546734,16.8582946408063,15.998318068666606,0.8599765721396937
301.58878081537244,35.969409203519284,-16.435816756429897,-16.451811437322647,6.47676016000921,6.145273182760867,0.33148697724834286
